Id,County,Province_State,Country_Region,Population,Weight,Date,Target,TargetValue
8026,,,Bolivia,10985059,0.616825264,2020-04-24,Fatalities,1
8028,,,Bolivia,10985059,0.616825264,2020-04-25,Fatalities,2
8030,,,Bolivia,10985059,0.616825264,2020-04-26,Fatalities,4
8032,,,Bolivia,10985059,0.616825264,2020-04-27,Fatalities,3
8034,,,Bolivia,10985059,0.616825264,2020-04-28,Fatalities,2
8036,,,Bolivia,10985059,0.616825264,2020-04-29,Fatalities,4
8038,,,Bolivia,10985059,0.616825264,2020-04-30,Fatalities,3
8040,,,Bolivia,10985059,0.616825264,2020-05-01,Fatalities,4
8042,,,Bolivia,10985059,0.616825264,2020-05-02,Fatalities,5
8044,,,Bolivia,10985059,0.616825264,2020-05-03,Fatalities,5
8046,,,Bolivia,10985059,0.616825264,2020-05-04,Fatalities,6
8048,,,Bolivia,10985059,0.616825264,2020-05-05,Fatalities,4
8050,,,Bolivia,10985059,0.616825264,2020-05-06,Fatalities,5
8052,,,Bolivia,10985059,0.616825264,2020-05-07,Fatalities,11
8054,,,Bolivia,10985059,0.616825264,2020-05-08,Fatalities,4
8056,,,Bolivia,10985059,0.616825264,2020-05-09,Fatalities,8
8058,,,Bolivia,10985059,0.616825264,2020-05-10,Fatalities,4
8060,,,Bolivia,10985059,0.616825264,2020-05-11,Fatalities,4
8062,,,Bolivia,10985059,0.616825264,2020-05-12,Fatalities,6
8064,,,Bolivia,10985059,0.616825264,2020-05-13,Fatalities,14
8066,,,Bolivia,10985059,0.616825264,2020-05-14,Fatalities,10
8068,,,Bolivia,10985059,0.616825264,2020-05-15,Fatalities,12
8070,,,Bolivia,10985059,0.616825264,2020-05-16,Fatalities,1
8072,,,Bolivia,10985059,0.616825264,2020-05-17,Fatalities,4
8074,,,Bolivia,10985059,0.616825264,2020-05-18,Fatalities,5
8076,,,Bolivia,10985059,0.616825264,2020-05-19,Fatalities,15
8078,,,Bolivia,10985059,0.616825264,2020-05-20,Fatalities,10
8080,,,Bolivia,10985059,0.616825264,2020-05-21,Fatalities,16
8082,,,Bolivia,10985059,0.616825264,2020-05-22,Fatalities,15
8084,,,Bolivia,10985059,0.616825264,2020-05-23,Fatalities,10
8086,,,Bolivia,10985059,0.616825264,2020-05-24,Fatalities,10
8088,,,Bolivia,10985059,0.616825264,2020-05-25,Fatalities,11
8090,,,Bolivia,10985059,0.616825264,2020-05-26,Fatalities,13
8092,,,Bolivia,10985059,0.616825264,2020-05-27,Fatalities,6
8094,,,Bolivia,10985059,0.616825264,2020-05-28,Fatalities,13
8096,,,Bolivia,10985059,0.616825264,2020-05-29,Fatalities,7
8098,,,Bolivia,10985059,0.616825264,2020-05-30,Fatalities,10
8100,,,Bolivia,10985059,0.616825264,2020-05-31,Fatalities,3
8102,,,Bolivia,10985059,0.616825264,2020-06-01,Fatalities,30
8104,,,Bolivia,10985059,0.616825264,2020-06-02,Fatalities,33
8106,,,Bolivia,10985059,0.616825264,2020-06-03,Fatalities,24
8108,,,Bolivia,10985059,0.616825264,2020-06-04,Fatalities,15
8110,,,Bolivia,10985059,0.616825264,2020-06-05,Fatalities,12
8112,,,Bolivia,10985059,0.616825264,2020-06-06,Fatalities,27
8114,,,Bolivia,10985059,0.616825264,2020-06-07,Fatalities,11
8116,,,Bolivia,10985059,0.616825264,2020-06-08,Fatalities,10
8118,,,Bolivia,10985059,0.616825264,2020-06-09,Fatalities,12
8120,,,Bolivia,10985059,0.616825264,2020-06-10,Fatalities,25
8122,,,Bosnia and Herzegovina,3531159,0.663255896,2020-01-23,Fatalities,0
8124,,,Bosnia and Herzegovina,3531159,0.663255896,2020-01-24,Fatalities,0
8126,,,Bosnia and Herzegovina,3531159,0.663255896,2020-01-25,Fatalities,0
8128,,,Bosnia and Herzegovina,3531159,0.663255896,2020-01-26,Fatalities,0
8130,,,Bosnia and Herzegovina,3531159,0.663255896,2020-01-27,Fatalities,0
8132,,,Bosnia and Herzegovina,3531159,0.663255896,2020-01-28,Fatalities,0
8134,,,Bosnia and Herzegovina,3531159,0.663255896,2020-01-29,Fatalities,0
8136,,,Bosnia and Herzegovina,3531159,0.663255896,2020-01-30,Fatalities,0
8138,,,Bosnia and Herzegovina,3531159,0.663255896,2020-01-31,Fatalities,0
8140,,,Bosnia and Herzegovina,3531159,0.663255896,2020-02-01,Fatalities,0
8142,,,Bosnia and Herzegovina,3531159,0.663255896,2020-02-02,Fatalities,0
8144,,,Bosnia and Herzegovina,3531159,0.663255896,2020-02-03,Fatalities,0
8146,,,Bosnia and Herzegovina,3531159,0.663255896,2020-02-04,Fatalities,0
8148,,,Bosnia and Herzegovina,3531159,0.663255896,2020-02-05,Fatalities,0
8150,,,Bosnia and Herzegovina,3531159,0.663255896,2020-02-06,Fatalities,0
8152,,,Bosnia and Herzegovina,3531159,0.663255896,2020-02-07,Fatalities,0
8154,,,Bosnia and Herzegovina,3531159,0.663255896,2020-02-08,Fatalities,0
8156,,,Bosnia and Herzegovina,3531159,0.663255896,2020-02-09,Fatalities,0
8158,,,Bosnia and Herzegovina,3531159,0.663255896,2020-02-10,Fatalities,0
8160,,,Bosnia and Herzegovina,3531159,0.663255896,2020-02-11,Fatalities,0
8162,,,Bosnia and Herzegovina,3531159,0.663255896,2020-02-12,Fatalities,0
8164,,,Bosnia and Herzegovina,3531159,0.663255896,2020-02-13,Fatalities,0
8166,,,Bosnia and Herzegovina,3531159,0.663255896,2020-02-14,Fatalities,0
8168,,,Bosnia and Herzegovina,3531159,0.663255896,2020-02-15,Fatalities,0
8170,,,Bosnia and Herzegovina,3531159,0.663255896,2020-02-16,Fatalities,0
8172,,,Bosnia and Herzegovina,3531159,0.663255896,2020-02-17,Fatalities,0
8174,,,Bosnia and Herzegovina,3531159,0.663255896,2020-02-18,Fatalities,0
8176,,,Bosnia and Herzegovina,3531159,0.663255896,2020-02-19,Fatalities,0
8178,,,Bosnia and Herzegovina,3531159,0.663255896,2020-02-20,Fatalities,0
8180,,,Bosnia and Herzegovina,3531159,0.663255896,2020-02-21,Fatalities,0
8182,,,Bosnia and Herzegovina,3531159,0.663255896,2020-02-22,Fatalities,0
8184,,,Bosnia and Herzegovina,3531159,0.663255896,2020-02-23,Fatalities,0
8186,,,Bosnia and Herzegovina,3531159,0.663255896,2020-02-24,Fatalities,0
8188,,,Bosnia and Herzegovina,3531159,0.663255896,2020-02-25,Fatalities,0
8190,,,Bosnia and Herzegovina,3531159,0.663255896,2020-02-26,Fatalities,0
8192,,,Bosnia and Herzegovina,3531159,0.663255896,2020-02-27,Fatalities,0
8194,,,Bosnia and Herzegovina,3531159,0.663255896,2020-02-28,Fatalities,0
8196,,,Bosnia and Herzegovina,3531159,0.663255896,2020-02-29,Fatalities,0
8198,,,Bosnia and Herzegovina,3531159,0.663255896,2020-03-01,Fatalities,0
8200,,,Bosnia and Herzegovina,3531159,0.663255896,2020-03-02,Fatalities,0
8202,,,Bosnia and Herzegovina,3531159,0.663255896,2020-03-03,Fatalities,0
8204,,,Bosnia and Herzegovina,3531159,0.663255896,2020-03-04,Fatalities,0
8206,,,Bosnia and Herzegovina,3531159,0.663255896,2020-03-05,Fatalities,0
8208,,,Bosnia and Herzegovina,3531159,0.663255896,2020-03-06,Fatalities,0
8210,,,Bosnia and Herzegovina,3531159,0.663255896,2020-03-07,Fatalities,0
8212,,,Bosnia and Herzegovina,3531159,0.663255896,2020-03-08,Fatalities,0
8214,,,Bosnia and Herzegovina,3531159,0.663255896,2020-03-09,Fatalities,0
8216,,,Bosnia and Herzegovina,3531159,0.663255896,2020-03-10,Fatalities,0
8218,,,Bosnia and Herzegovina,3531159,0.663255896,2020-03-11,Fatalities,0
8220,,,Bosnia and Herzegovina,3531159,0.663255896,2020-03-12,Fatalities,0
8222,,,Bosnia and Herzegovina,3531159,0.663255896,2020-03-13,Fatalities,0
8224,,,Bosnia and Herzegovina,3531159,0.663255896,2020-03-14,Fatalities,0
8226,,,Bosnia and Herzegovina,3531159,0.663255896,2020-03-15,Fatalities,0
8228,,,Bosnia and Herzegovina,3531159,0.663255896,2020-03-16,Fatalities,0
8230,,,Bosnia and Herzegovina,3531159,0.663255896,2020-03-17,Fatalities,0
8232,,,Bosnia and Herzegovina,3531159,0.663255896,2020-03-18,Fatalities,0
8234,,,Bosnia and Herzegovina,3531159,0.663255896,2020-03-19,Fatalities,0
8236,,,Bosnia and Herzegovina,3531159,0.663255896,2020-03-20,Fatalities,0
8238,,,Bosnia and Herzegovina,3531159,0.663255896,2020-03-21,Fatalities,1
8240,,,Bosnia and Herzegovina,3531159,0.663255896,2020-03-22,Fatalities,0
8242,,,Bosnia and Herzegovina,3531159,0.663255896,2020-03-23,Fatalities,0
8244,,,Bosnia and Herzegovina,3531159,0.663255896,2020-03-24,Fatalities,2
8246,,,Bosnia and Herzegovina,3531159,0.663255896,2020-03-25,Fatalities,0
8248,,,Bosnia and Herzegovina,3531159,0.663255896,2020-03-26,Fatalities,0
8250,,,Bosnia and Herzegovina,3531159,0.663255896,2020-03-27,Fatalities,1
8252,,,Bosnia and Herzegovina,3531159,0.663255896,2020-03-28,Fatalities,1
8254,,,Bosnia and Herzegovina,3531159,0.663255896,2020-03-29,Fatalities,1
8256,,,Bosnia and Herzegovina,3531159,0.663255896,2020-03-30,Fatalities,4
8258,,,Bosnia and Herzegovina,3531159,0.663255896,2020-03-31,Fatalities,3
8260,,,Bosnia and Herzegovina,3531159,0.663255896,2020-04-01,Fatalities,0
8262,,,Bosnia and Herzegovina,3531159,0.663255896,2020-04-02,Fatalities,3
8264,,,Bosnia and Herzegovina,3531159,0.663255896,2020-04-03,Fatalities,1
8266,,,Bosnia and Herzegovina,3531159,0.663255896,2020-04-04,Fatalities,4
8268,,,Bosnia and Herzegovina,3531159,0.663255896,2020-04-05,Fatalities,2
8270,,,Bosnia and Herzegovina,3531159,0.663255896,2020-04-06,Fatalities,6
8272,,,Bosnia and Herzegovina,3531159,0.663255896,2020-04-07,Fatalities,4
8274,,,Bosnia and Herzegovina,3531159,0.663255896,2020-04-08,Fatalities,1
8276,,,Bosnia and Herzegovina,3531159,0.663255896,2020-04-09,Fatalities,1
8278,,,Bosnia and Herzegovina,3531159,0.663255896,2020-04-10,Fatalities,1
8280,,,Bosnia and Herzegovina,3531159,0.663255896,2020-04-11,Fatalities,1
8282,,,Bosnia and Herzegovina,3531159,0.663255896,2020-04-12,Fatalities,2
8284,,,Bosnia and Herzegovina,3531159,0.663255896,2020-04-13,Fatalities,0
8286,,,Bosnia and Herzegovina,3531159,0.663255896,2020-04-14,Fatalities,1
8288,,,Bosnia and Herzegovina,3531159,0.663255896,2020-04-15,Fatalities,1
8290,,,Bosnia and Herzegovina,3531159,0.663255896,2020-04-16,Fatalities,2
8292,,,Bosnia and Herzegovina,3531159,0.663255896,2020-04-17,Fatalities,3
8294,,,Bosnia and Herzegovina,3531159,0.663255896,2020-04-18,Fatalities,1
8296,,,Bosnia and Herzegovina,3531159,0.663255896,2020-04-19,Fatalities,1
8298,,,Bosnia and Herzegovina,3531159,0.663255896,2020-04-20,Fatalities,1
8300,,,Bosnia and Herzegovina,3531159,0.663255896,2020-04-21,Fatalities,2
8302,,,Bosnia and Herzegovina,3531159,0.663255896,2020-04-22,Fatalities,2
8304,,,Bosnia and Herzegovina,3531159,0.663255896,2020-04-23,Fatalities,1
8306,,,Bosnia and Herzegovina,3531159,0.663255896,2020-04-24,Fatalities,1
8308,,,Bosnia and Herzegovina,3531159,0.663255896,2020-04-25,Fatalities,2
8310,,,Bosnia and Herzegovina,3531159,0.663255896,2020-04-26,Fatalities,2
8312,,,Bosnia and Herzegovina,3531159,0.663255896,2020-04-27,Fatalities,1
8314,,,Bosnia and Herzegovina,3531159,0.663255896,2020-04-28,Fatalities,3
8316,,,Bosnia and Herzegovina,3531159,0.663255896,2020-04-29,Fatalities,2
8318,,,Bosnia and Herzegovina,3531159,0.663255896,2020-04-30,Fatalities,4
8320,,,Bosnia and Herzegovina,3531159,0.663255896,2020-05-01,Fatalities,1
8322,,,Bosnia and Herzegovina,3531159,0.663255896,2020-05-02,Fatalities,2
8324,,,Bosnia and Herzegovina,3531159,0.663255896,2020-05-03,Fatalities,5
8326,,,Bosnia and Herzegovina,3531159,0.663255896,2020-05-04,Fatalities,1
8328,,,Bosnia and Herzegovina,3531159,0.663255896,2020-05-05,Fatalities,1
8330,,,Bosnia and Herzegovina,3531159,0.663255896,2020-05-06,Fatalities,7
8332,,,Bosnia and Herzegovina,3531159,0.663255896,2020-05-07,Fatalities,4
8334,,,Bosnia and Herzegovina,3531159,0.663255896,2020-05-08,Fatalities,8
8336,,,Bosnia and Herzegovina,3531159,0.663255896,2020-05-09,Fatalities,4
8338,,,Bosnia and Herzegovina,3531159,0.663255896,2020-05-10,Fatalities,5
8340,,,Bosnia and Herzegovina,3531159,0.663255896,2020-05-11,Fatalities,6
8342,,,Bosnia and Herzegovina,3531159,0.663255896,2020-05-12,Fatalities,4
8344,,,Bosnia and Herzegovina,3531159,0.663255896,2020-05-13,Fatalities,3
8346,,,Bosnia and Herzegovina,3531159,0.663255896,2020-05-14,Fatalities,2
8348,,,Bosnia and Herzegovina,3531159,0.663255896,2020-05-15,Fatalities,6
8350,,,Bosnia and Herzegovina,3531159,0.663255896,2020-05-16,Fatalities,1
8352,,,Bosnia and Herzegovina,3531159,0.663255896,2020-05-17,Fatalities,4
8354,,,Bosnia and Herzegovina,3531159,0.663255896,2020-05-18,Fatalities,0
8356,,,Bosnia and Herzegovina,3531159,0.663255896,2020-05-19,Fatalities,1
8358,,,Bosnia and Herzegovina,3531159,0.663255896,2020-05-20,Fatalities,2
8360,,,Bosnia and Herzegovina,3531159,0.663255896,2020-05-21,Fatalities,4
8362,,,Bosnia and Herzegovina,3531159,0.663255896,2020-05-22,Fatalities,1
8364,,,Bosnia and Herzegovina,3531159,0.663255896,2020-05-23,Fatalities,0
8366,,,Bosnia and Herzegovina,3531159,0.663255896,2020-05-24,Fatalities,3
8368,,,Bosnia and Herzegovina,3531159,0.663255896,2020-05-25,Fatalities,2
8370,,,Bosnia and Herzegovina,3531159,0.663255896,2020-05-26,Fatalities,3
8372,,,Bosnia and Herzegovina,3531159,0.663255896,2020-05-27,Fatalities,2
8374,,,Bosnia and Herzegovina,3531159,0.663255896,2020-05-28,Fatalities,2
8376,,,Bosnia and Herzegovina,3531159,0.663255896,2020-05-29,Fatalities,0
8378,,,Bosnia and Herzegovina,3531159,0.663255896,2020-05-30,Fatalities,0
8380,,,Bosnia and Herzegovina,3531159,0.663255896,2020-05-31,Fatalities,0
8382,,,Bosnia and Herzegovina,3531159,0.663255896,2020-06-01,Fatalities,1
8384,,,Bosnia and Herzegovina,3531159,0.663255896,2020-06-02,Fatalities,3
8386,,,Bosnia and Herzegovina,3531159,0.663255896,2020-06-03,Fatalities,0
8388,,,Bosnia and Herzegovina,3531159,0.663255896,2020-06-04,Fatalities,2
8390,,,Bosnia and Herzegovina,3531159,0.663255896,2020-06-05,Fatalities,0
8392,,,Bosnia and Herzegovina,3531159,0.663255896,2020-06-06,Fatalities,0
8394,,,Bosnia and Herzegovina,3531159,0.663255896,2020-06-07,Fatalities,0
8396,,,Bosnia and Herzegovina,3531159,0.663255896,2020-06-08,Fatalities,1
8398,,,Bosnia and Herzegovina,3531159,0.663255896,2020-06-09,Fatalities,0
8400,,,Bosnia and Herzegovina,3531159,0.663255896,2020-06-10,Fatalities,1
8402,,,Botswana,2141206,0.686017847,2020-01-23,Fatalities,0
8404,,,Botswana,2141206,0.686017847,2020-01-24,Fatalities,0
8406,,,Botswana,2141206,0.686017847,2020-01-25,Fatalities,0
8408,,,Botswana,2141206,0.686017847,2020-01-26,Fatalities,0
8410,,,Botswana,2141206,0.686017847,2020-01-27,Fatalities,0
8412,,,Botswana,2141206,0.686017847,2020-01-28,Fatalities,0
8414,,,Botswana,2141206,0.686017847,2020-01-29,Fatalities,0
8416,,,Botswana,2141206,0.686017847,2020-01-30,Fatalities,0
8418,,,Botswana,2141206,0.686017847,2020-01-31,Fatalities,0
8420,,,Botswana,2141206,0.686017847,2020-02-01,Fatalities,0
8422,,,Botswana,2141206,0.686017847,2020-02-02,Fatalities,0
8424,,,Botswana,2141206,0.686017847,2020-02-03,Fatalities,0
8426,,,Botswana,2141206,0.686017847,2020-02-04,Fatalities,0
8428,,,Botswana,2141206,0.686017847,2020-02-05,Fatalities,0
8430,,,Botswana,2141206,0.686017847,2020-02-06,Fatalities,0
8432,,,Botswana,2141206,0.686017847,2020-02-07,Fatalities,0
8434,,,Botswana,2141206,0.686017847,2020-02-08,Fatalities,0
8436,,,Botswana,2141206,0.686017847,2020-02-09,Fatalities,0
8438,,,Botswana,2141206,0.686017847,2020-02-10,Fatalities,0
8440,,,Botswana,2141206,0.686017847,2020-02-11,Fatalities,0
8442,,,Botswana,2141206,0.686017847,2020-02-12,Fatalities,0
8444,,,Botswana,2141206,0.686017847,2020-02-13,Fatalities,0
8446,,,Botswana,2141206,0.686017847,2020-02-14,Fatalities,0
8448,,,Botswana,2141206,0.686017847,2020-02-15,Fatalities,0
8450,,,Botswana,2141206,0.686017847,2020-02-16,Fatalities,0
8452,,,Botswana,2141206,0.686017847,2020-02-17,Fatalities,0
8454,,,Botswana,2141206,0.686017847,2020-02-18,Fatalities,0
8456,,,Botswana,2141206,0.686017847,2020-02-19,Fatalities,0
8458,,,Botswana,2141206,0.686017847,2020-02-20,Fatalities,0
8460,,,Botswana,2141206,0.686017847,2020-02-21,Fatalities,0
8462,,,Botswana,2141206,0.686017847,2020-02-22,Fatalities,0
8464,,,Botswana,2141206,0.686017847,2020-02-23,Fatalities,0
8466,,,Botswana,2141206,0.686017847,2020-02-24,Fatalities,0
8468,,,Botswana,2141206,0.686017847,2020-02-25,Fatalities,0
8470,,,Botswana,2141206,0.686017847,2020-02-26,Fatalities,0
8472,,,Botswana,2141206,0.686017847,2020-02-27,Fatalities,0
8474,,,Botswana,2141206,0.686017847,2020-02-28,Fatalities,0
8476,,,Botswana,2141206,0.686017847,2020-02-29,Fatalities,0
8478,,,Botswana,2141206,0.686017847,2020-03-01,Fatalities,0
8480,,,Botswana,2141206,0.686017847,2020-03-02,Fatalities,0
8482,,,Botswana,2141206,0.686017847,2020-03-03,Fatalities,0
8484,,,Botswana,2141206,0.686017847,2020-03-04,Fatalities,0
8486,,,Botswana,2141206,0.686017847,2020-03-05,Fatalities,0
8488,,,Botswana,2141206,0.686017847,2020-03-06,Fatalities,0
8490,,,Botswana,2141206,0.686017847,2020-03-07,Fatalities,0
8492,,,Botswana,2141206,0.686017847,2020-03-08,Fatalities,0
8494,,,Botswana,2141206,0.686017847,2020-03-09,Fatalities,0
8496,,,Botswana,2141206,0.686017847,2020-03-10,Fatalities,0
8498,,,Botswana,2141206,0.686017847,2020-03-11,Fatalities,0
8500,,,Botswana,2141206,0.686017847,2020-03-12,Fatalities,0
8502,,,Botswana,2141206,0.686017847,2020-03-13,Fatalities,0
8504,,,Botswana,2141206,0.686017847,2020-03-14,Fatalities,0
8506,,,Botswana,2141206,0.686017847,2020-03-15,Fatalities,0
8508,,,Botswana,2141206,0.686017847,2020-03-16,Fatalities,0
8510,,,Botswana,2141206,0.686017847,2020-03-17,Fatalities,0
8512,,,Botswana,2141206,0.686017847,2020-03-18,Fatalities,0
8514,,,Botswana,2141206,0.686017847,2020-03-19,Fatalities,0
8516,,,Botswana,2141206,0.686017847,2020-03-20,Fatalities,0
8518,,,Botswana,2141206,0.686017847,2020-03-21,Fatalities,0
8520,,,Botswana,2141206,0.686017847,2020-03-22,Fatalities,0
8522,,,Botswana,2141206,0.686017847,2020-03-23,Fatalities,0
8524,,,Botswana,2141206,0.686017847,2020-03-24,Fatalities,0
8526,,,Botswana,2141206,0.686017847,2020-03-25,Fatalities,0
8528,,,Botswana,2141206,0.686017847,2020-03-26,Fatalities,0
8530,,,Botswana,2141206,0.686017847,2020-03-27,Fatalities,0
8532,,,Botswana,2141206,0.686017847,2020-03-28,Fatalities,0
8534,,,Botswana,2141206,0.686017847,2020-03-29,Fatalities,0
8536,,,Botswana,2141206,0.686017847,2020-03-30,Fatalities,0
8538,,,Botswana,2141206,0.686017847,2020-03-31,Fatalities,1
8540,,,Botswana,2141206,0.686017847,2020-04-01,Fatalities,0
8542,,,Botswana,2141206,0.686017847,2020-04-02,Fatalities,0
8544,,,Botswana,2141206,0.686017847,2020-04-03,Fatalities,0
8546,,,Botswana,2141206,0.686017847,2020-04-04,Fatalities,0
8548,,,Botswana,2141206,0.686017847,2020-04-05,Fatalities,0
8550,,,Botswana,2141206,0.686017847,2020-04-06,Fatalities,0
8552,,,Botswana,2141206,0.686017847,2020-04-07,Fatalities,0
8554,,,Botswana,2141206,0.686017847,2020-04-08,Fatalities,0
8556,,,Botswana,2141206,0.686017847,2020-04-09,Fatalities,0
8558,,,Botswana,2141206,0.686017847,2020-04-10,Fatalities,0
8560,,,Botswana,2141206,0.686017847,2020-04-11,Fatalities,0
8562,,,Botswana,2141206,0.686017847,2020-04-12,Fatalities,0
8564,,,Botswana,2141206,0.686017847,2020-04-13,Fatalities,0
8566,,,Botswana,2141206,0.686017847,2020-04-14,Fatalities,0
8568,,,Botswana,2141206,0.686017847,2020-04-15,Fatalities,0
8570,,,Botswana,2141206,0.686017847,2020-04-16,Fatalities,0
8572,,,Botswana,2141206,0.686017847,2020-04-17,Fatalities,0
8574,,,Botswana,2141206,0.686017847,2020-04-18,Fatalities,0
8576,,,Botswana,2141206,0.686017847,2020-04-19,Fatalities,0
8578,,,Botswana,2141206,0.686017847,2020-04-20,Fatalities,0
8580,,,Botswana,2141206,0.686017847,2020-04-21,Fatalities,0
8582,,,Botswana,2141206,0.686017847,2020-04-22,Fatalities,0
8584,,,Botswana,2141206,0.686017847,2020-04-23,Fatalities,0
8586,,,Botswana,2141206,0.686017847,2020-04-24,Fatalities,0
8588,,,Botswana,2141206,0.686017847,2020-04-25,Fatalities,0
8590,,,Botswana,2141206,0.686017847,2020-04-26,Fatalities,0
8592,,,Botswana,2141206,0.686017847,2020-04-27,Fatalities,0
8594,,,Botswana,2141206,0.686017847,2020-04-28,Fatalities,0
8596,,,Botswana,2141206,0.686017847,2020-04-29,Fatalities,0
8598,,,Botswana,2141206,0.686017847,2020-04-30,Fatalities,0
8600,,,Botswana,2141206,0.686017847,2020-05-01,Fatalities,0
8602,,,Botswana,2141206,0.686017847,2020-05-02,Fatalities,0
8604,,,Botswana,2141206,0.686017847,2020-05-03,Fatalities,0
8606,,,Botswana,2141206,0.686017847,2020-05-04,Fatalities,0
8608,,,Botswana,2141206,0.686017847,2020-05-05,Fatalities,0
8610,,,Botswana,2141206,0.686017847,2020-05-06,Fatalities,0
8612,,,Botswana,2141206,0.686017847,2020-05-07,Fatalities,0
8614,,,Botswana,2141206,0.686017847,2020-05-08,Fatalities,0
8616,,,Botswana,2141206,0.686017847,2020-05-09,Fatalities,0
8618,,,Botswana,2141206,0.686017847,2020-05-10,Fatalities,0
8620,,,Botswana,2141206,0.686017847,2020-05-11,Fatalities,0
8622,,,Botswana,2141206,0.686017847,2020-05-12,Fatalities,0
8624,,,Botswana,2141206,0.686017847,2020-05-13,Fatalities,0
8626,,,Botswana,2141206,0.686017847,2020-05-14,Fatalities,0
8628,,,Botswana,2141206,0.686017847,2020-05-15,Fatalities,0
8630,,,Botswana,2141206,0.686017847,2020-05-16,Fatalities,0
8632,,,Botswana,2141206,0.686017847,2020-05-17,Fatalities,0
8634,,,Botswana,2141206,0.686017847,2020-05-18,Fatalities,0
8636,,,Botswana,2141206,0.686017847,2020-05-19,Fatalities,0
8638,,,Botswana,2141206,0.686017847,2020-05-20,Fatalities,0
8640,,,Botswana,2141206,0.686017847,2020-05-21,Fatalities,0
8642,,,Botswana,2141206,0.686017847,2020-05-22,Fatalities,0
8644,,,Botswana,2141206,0.686017847,2020-05-23,Fatalities,0
8646,,,Botswana,2141206,0.686017847,2020-05-24,Fatalities,0
8648,,,Botswana,2141206,0.686017847,2020-05-25,Fatalities,0
8650,,,Botswana,2141206,0.686017847,2020-05-26,Fatalities,0
8652,,,Botswana,2141206,0.686017847,2020-05-27,Fatalities,0
8654,,,Botswana,2141206,0.686017847,2020-05-28,Fatalities,0
8656,,,Botswana,2141206,0.686017847,2020-05-29,Fatalities,0
8658,,,Botswana,2141206,0.686017847,2020-05-30,Fatalities,0
8660,,,Botswana,2141206,0.686017847,2020-05-31,Fatalities,0
8662,,,Botswana,2141206,0.686017847,2020-06-01,Fatalities,0
8664,,,Botswana,2141206,0.686017847,2020-06-02,Fatalities,0
8666,,,Botswana,2141206,0.686017847,2020-06-03,Fatalities,0
8668,,,Botswana,2141206,0.686017847,2020-06-04,Fatalities,0
8670,,,Botswana,2141206,0.686017847,2020-06-05,Fatalities,0
8672,,,Botswana,2141206,0.686017847,2020-06-06,Fatalities,0
8674,,,Botswana,2141206,0.686017847,2020-06-07,Fatalities,0
8676,,,Botswana,2141206,0.686017847,2020-06-08,Fatalities,0
8678,,,Botswana,2141206,0.686017847,2020-06-09,Fatalities,0
8680,,,Botswana,2141206,0.686017847,2020-06-10,Fatalities,0
8682,,,Brazil,206135893,0.522355614,2020-01-23,Fatalities,0
8684,,,Brazil,206135893,0.522355614,2020-01-24,Fatalities,0
8686,,,Brazil,206135893,0.522355614,2020-01-25,Fatalities,0
8688,,,Brazil,206135893,0.522355614,2020-01-26,Fatalities,0
8690,,,Brazil,206135893,0.522355614,2020-01-27,Fatalities,0
8692,,,Brazil,206135893,0.522355614,2020-01-28,Fatalities,0
8694,,,Brazil,206135893,0.522355614,2020-01-29,Fatalities,0
8696,,,Brazil,206135893,0.522355614,2020-01-30,Fatalities,0
8698,,,Brazil,206135893,0.522355614,2020-01-31,Fatalities,0
8700,,,Brazil,206135893,0.522355614,2020-02-01,Fatalities,0
8702,,,Brazil,206135893,0.522355614,2020-02-02,Fatalities,0
8704,,,Brazil,206135893,0.522355614,2020-02-03,Fatalities,0
8706,,,Brazil,206135893,0.522355614,2020-02-04,Fatalities,0
8708,,,Brazil,206135893,0.522355614,2020-02-05,Fatalities,0
8710,,,Brazil,206135893,0.522355614,2020-02-06,Fatalities,0
8712,,,Brazil,206135893,0.522355614,2020-02-07,Fatalities,0
8714,,,Brazil,206135893,0.522355614,2020-02-08,Fatalities,0
8716,,,Brazil,206135893,0.522355614,2020-02-09,Fatalities,0
8718,,,Brazil,206135893,0.522355614,2020-02-10,Fatalities,0
8720,,,Brazil,206135893,0.522355614,2020-02-11,Fatalities,0
8722,,,Brazil,206135893,0.522355614,2020-02-12,Fatalities,0
8724,,,Brazil,206135893,0.522355614,2020-02-13,Fatalities,0
8726,,,Brazil,206135893,0.522355614,2020-02-14,Fatalities,0
8728,,,Brazil,206135893,0.522355614,2020-02-15,Fatalities,0
8730,,,Brazil,206135893,0.522355614,2020-02-16,Fatalities,0
8732,,,Brazil,206135893,0.522355614,2020-02-17,Fatalities,0
8734,,,Brazil,206135893,0.522355614,2020-02-18,Fatalities,0
8736,,,Brazil,206135893,0.522355614,2020-02-19,Fatalities,0
8738,,,Brazil,206135893,0.522355614,2020-02-20,Fatalities,0
8740,,,Brazil,206135893,0.522355614,2020-02-21,Fatalities,0
8742,,,Brazil,206135893,0.522355614,2020-02-22,Fatalities,0
8744,,,Brazil,206135893,0.522355614,2020-02-23,Fatalities,0
8746,,,Brazil,206135893,0.522355614,2020-02-24,Fatalities,0
8748,,,Brazil,206135893,0.522355614,2020-02-25,Fatalities,0
8750,,,Brazil,206135893,0.522355614,2020-02-26,Fatalities,0
8752,,,Brazil,206135893,0.522355614,2020-02-27,Fatalities,0
8754,,,Brazil,206135893,0.522355614,2020-02-28,Fatalities,0
